Schema Element,TotalCount
http://bio2rdf.org/sgd_vocabulary:MolecularWeight,32
http://bio2rdf.org/sgd_vocabulary:Pathway,44
http://bio2rdf.org/sgd_vocabulary:Phenotype_Experiment,107
http://bio2rdf.org/sgd_vocabulary:PhenylalanineCount,32
http://bio2rdf.org/sgd_vocabulary:ProlineCount,32
http://bio2rdf.org/sgd_vocabulary:Protein,201
http://bio2rdf.org/sgd_vocabulary:RNA,58
http://bio2rdf.org/sgd_vocabulary:Reaction,39
http://bio2rdf.org/sgd_vocabulary:Record,97
http://bio2rdf.org/sgd_vocabulary:SequenceLength,38
http://bio2rdf.org/sgd_vocabulary:SerineCount,32
http://bio2rdf.org/sgd_vocabulary:SuperPathway,38
http://bio2rdf.org/sgd_vocabulary:ThreonineCount,32
http://bio2rdf.org/sgd_vocabulary:TryptophanCount,32
http://bio2rdf.org/sgd_vocabulary:TyrosineCount,32
http://bio2rdf.org/sgd_vocabulary:ValineCount,32
http://bio2rdf.org/sgd_vocabulary:chromosome,16
http://bio2rdf.org/sgd_vocabulary:has-participant,47
http://bio2rdf.org/sgd_vocabulary:has-proper-part,86
http://bio2rdf.org/sgd_vocabulary:is-proper-part-of,108
http://bio2rdf.org/sgd_vocabulary:query,16
http://bio2rdf.org/sgd_vocabulary:strand,16
http://bio2rdf.org/sider_vocabulary:Drug-Indication-Association,38
http://bio2rdf.org/sider_vocabulary:Side-Effect,41
http://bio2rdf.org/taxonomy_vocabulary:Division,38
http://bio2rdf.org/taxonomy_vocabulary:Embl-code,32
http://bio2rdf.org/taxonomy_vocabulary:Genetic-Code,42
http://bio2rdf.org/taxonomy_vocabulary:Rank,32
http://bio2rdf.org/wormbase_vocabulary:Asynthetic-Genetic-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Change_of_expression_level-Regulatory-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Change_of_localization-Regulatory-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Complete_mutual_suppression-Genetic-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Complete_suppression-Genetic-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Complete_unilateral_suppression-Genetic-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Cosmid,33
http://bio2rdf.org/wormbase_vocabulary:Enhancement-Genetic-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Epistasis-Genetic-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Gene,15436
http://bio2rdf.org/wormbase_vocabulary:Gene-GO-Association,49
http://bio2rdf.org/wormbase_vocabulary:Gene-Phenotype-Association,43
http://bio2rdf.org/wormbase_vocabulary:Gene-Variant,34
http://bio2rdf.org/wormbase_vocabulary:Genetic-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Maximal_epistasis-Genetic-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Minimal_epistasis-Genetic-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Mutual_enhancement-Genetic-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Mutual_suppression-Genetic-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Negative-Gene-Phenotype-Association,50
http://bio2rdf.org/wormbase_vocabulary:Negative_genetic-Genetic-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Opposing_epistasis-Genetic-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Oversuppression-Genetic-Interaction,34
http://bio2rdf.org/wormbase_vocabulary:Oversuppression_enhancement-Genetic-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Partial_suppression-Genetic-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Partial_unilateral_suppression-Genetic-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Phenotype_bias-Genetic-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Physical-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Positive_genetic-Genetic-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Publication,32
http://bio2rdf.org/wormbase_vocabulary:RNAi,33
http://bio2rdf.org/wormbase_vocabulary:RNAi-Knockdown-Experiment,44
http://bio2rdf.org/wormbase_vocabulary:Regulatory-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Suppression-Genetic-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Synthetic-Genetic-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Unilateral_enhancement-Genetic-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Unilateral_suppression-Genetic-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:associated-gene-variant,19
http://bio2rdf.org/wormbase_vocabulary:associated-rnai-knockdown-experiment,19
http://bio2rdf.org/wormbase_vocabulary:cosmid,15
http://bio2rdf.org/wormbase_vocabulary:gene,28
http://bio2rdf.org/wormbase_vocabulary:genetically-interacts-with,15
http://bio2rdf.org/wormbase_vocabulary:involves,148
http://bio2rdf.org/wormbase_vocabulary:physically-interacts-with,15
http://bio2rdf.org/wormbase_vocabulary:publication,15
http://bio2rdf.org/wormbase_vocabulary:regulates,15
http://bio2rdf.org/wormbase_vocabulary:rnai,15
http://bio2rdf.org/wormbase_vocabulary:target-gene,15
